"influencer_id","campaign_id","created","install_count","click_count","campaign_name","estimated_country","estimated_language","subscriber_count","video_count","view_count","demographics"
350,8,2016-12-15 20:47:50,19182,31674,"Downloads for ""Build Away!"" [iOS/Android]","BR","por",2047168,1652,423066290,"{""gender"": [{""name"": ""female"", ""value"": 21.1}, {""name"": ""male"", ""value"": 78.9}], ""country"": [{""name"": ""IN"", ""value"": 0.01}, {""name"": ""PL"", ""value"": 0.01}, {""name"": ""AU"", ""value"": 0.01}, {""name"": ""PE"", ""value"": 0.01}, {""name"": ""CO"", ""value"": 0.01}, {""name"": ""ID"", ""value"": 0.01}, {""name"": ""BO"", ""value"": 0.01}, {""name"": ""NL"", ""value"": 0.01}, {""name"": ""RU"", ""value"": 0.01}, {""name"": ""BE"", ""value"": 0.01}, {""name"": ""UY"", ""value"": 0.01}, {""name"": ""CL"", ""value"": 0.02}, {""name"": ""AO"", ""value"": 0.02}, {""name"": ""LU"", ""value"": 0.02}, {""name"": ""PY"", ""value"": 0.02}, {""name"": ""IT"", ""value"": 0.02}, {""name"": ""ZZ"", ""value"": 0.03}, {""name"": ""AR"", ""value"": 0.03}, {""name"": ""DE"", ""value"": 0.03}, {""name"": ""CA"", ""value"": 0.03}, {""name"": ""MX"", ""value"": 0.03}, {""name"": ""ES"", ""value"": 0.04}, {""name"": ""GB"", ""value"": 0.05}, {""name"": ""FR"", ""value"": 0.06}, {""name"": ""CH"", ""value"": 0.06}, {""name"": ""JP"", ""value"": 0.13}, {""name"": ""US"", ""value"": 0.18}, {""name"": ""PT"", ""value"": 2.27}, {""name"": ""BR"", ""value"": 96.85}], ""ageGroup"": [{""name"": ""age13-17"", ""value"": 11.9}, {""name"": ""age18-24"", ""value"": 35.6}, {""name"": ""age25-34"", ""value"": 26.1}, {""name"": ""age35-44"", ""value"": 16.3}, {""name"": ""age45-54"", ""value"": 6.3}, {""name"": ""age55-64"", ""value"": 1.4}, {""name"": ""age65-"", ""value"": 2.3}], ""deviceType"": [{""name"": ""UNKNOWN_PLATFORM"", ""value"": 0.04}, {""name"": ""TV"", ""value"": 5.29}, {""name"": ""GAME_CONSOLE"", ""value"": 5.48}, {""name"": ""TABLET"", ""value"": 8.43}, {""name"": ""DESKTOP"", ""value"": 24.77}, {""name"": ""MOBILE"", ""value"": 55.99}], ""operatingSystem"": [{""name"": ""FIREFOX"", ""value"": 0.01}, {""name"": ""TIZEN"", ""value"": 0.01}, {""name"": ""NINTENDO_3DS"", ""value"": 0.04}, {""name"": ""WII"", ""value"": 0.06}, {""name"": ""LINUX"", ""value"": 0.14}, {""name"": ""MACINTOSH"", ""value"": 0.19}, {""name"": ""CHROMECAST"", ""value"": 0.26}, {""name"": ""WINDOWS_MOBILE"", ""value"": 0.54}, {""name"": ""OTHER"", ""value"": 0.73}, {""name"": ""PLAYSTATION"", ""value"": 2.67}, {""name"": ""XBOX"", ""value"": 2.75}, {""name"": ""SMART_TV"", ""value"": 4.21}, {""name"": ""IOS"", ""value"": 4.98}, {""name"": ""WINDOWS"", ""value"": 24.42}, {""name"": ""ANDROID"", ""value"": 58.99}]}"
350,95,2017-08-17 21:25:47,14058,22335,"Craft Away!","BR","por",2047168,1652,423066290,"{""gender"": [{""name"": ""female"", ""value"": 21.1}, {""name"": ""male"", ""value"": 78.9}], ""country"": [{""name"": ""IN"", ""value"": 0.01}, {""name"": ""PL"", ""value"": 0.01}, {""name"": ""AU"", ""value"": 0.01}, {""name"": ""PE"", ""value"": 0.01}, {""name"": ""CO"", ""value"": 0.01}, {""name"": ""ID"", ""value"": 0.01}, {""name"": ""BO"", ""value"": 0.01}, {""name"": ""NL"", ""value"": 0.01}, {""name"": ""RU"", ""value"": 0.01}, {""name"": ""BE"", ""value"": 0.01}, {""name"": ""UY"", ""value"": 0.01}, {""name"": ""CL"", ""value"": 0.02}, {""name"": ""AO"", ""value"": 0.02}, {""name"": ""LU"", ""value"": 0.02}, {""name"": ""PY"", ""value"": 0.02}, {""name"": ""IT"", ""value"": 0.02}, {""name"": ""ZZ"", ""value"": 0.03}, {""name"": ""AR"", ""value"": 0.03}, {""name"": ""DE"", ""value"": 0.03}, {""name"": ""CA"", ""value"": 0.03}, {""name"": ""MX"", ""value"": 0.03}, {""name"": ""ES"", ""value"": 0.04}, {""name"": ""GB"", ""value"": 0.05}, {""name"": ""FR"", ""value"": 0.06}, {""name"": ""CH"", ""value"": 0.06}, {""name"": ""JP"", ""value"": 0.13}, {""name"": ""US"", ""value"": 0.18}, {""name"": ""PT"", ""value"": 2.27}, {""name"": ""BR"", ""value"": 96.85}], ""ageGroup"": [{""name"": ""age13-17"", ""value"": 11.9}, {""name"": ""age18-24"", ""value"": 35.6}, {""name"": ""age25-34"", ""value"": 26.1}, {""name"": ""age35-44"", ""value"": 16.3}, {""name"": ""age45-54"", ""value"": 6.3}, {""name"": ""age55-64"", ""value"": 1.4}, {""name"": ""age65-"", ""value"": 2.3}], ""deviceType"": [{""name"": ""UNKNOWN_PLATFORM"", ""value"": 0.04}, {""name"": ""TV"", ""value"": 5.29}, {""name"": ""GAME_CONSOLE"", ""value"": 5.48}, {""name"": ""TABLET"", ""value"": 8.43}, {""name"": ""DESKTOP"", ""value"": 24.77}, {""name"": ""MOBILE"", ""value"": 55.99}], ""operatingSystem"": [{""name"": ""FIREFOX"", ""value"": 0.01}, {""name"": ""TIZEN"", ""value"": 0.01}, {""name"": ""NINTENDO_3DS"", ""value"": 0.04}, {""name"": ""WII"", ""value"": 0.06}, {""name"": ""LINUX"", ""value"": 0.14}, {""name"": ""MACINTOSH"", ""value"": 0.19}, {""name"": ""CHROMECAST"", ""value"": 0.26}, {""name"": ""WINDOWS_MOBILE"", ""value"": 0.54}, {""name"": ""OTHER"", ""value"": 0.73}, {""name"": ""PLAYSTATION"", ""value"": 2.67}, {""name"": ""XBOX"", ""value"": 2.75}, {""name"": ""SMART_TV"", ""value"": 4.21}, {""name"": ""IOS"", ""value"": 4.98}, {""name"": ""WINDOWS"", ""value"": 24.42}, {""name"": ""ANDROID"", ""value"": 58.99}]}"
1067,15,2017-05-07 12:14:03,15498,1462,"What The Hen!","FR","fra",1454128,286,136014228,"{""gender"": [{""name"": ""female"", ""value"": 16.5}, {""name"": ""male"", ""value"": 83.5}], ""country"": [{""name"": ""PK"", ""value"": 0.01}, {""name"": ""VE"", ""value"": 0.01}, {""name"": ""NZ"", ""value"": 0.01}, {""name"": ""PA"", ""value"": 0.01}, {""name"": ""UY"", ""value"": 0.01}, {""name"": ""AZ"", ""value"": 0.01}, {""name"": ""JO"", ""value"": 0.01}, {""name"": ""CR"", ""value"": 0.01}, {""name"": ""CD"", ""value"": 0.01}, {""name"": ""AM"", ""value"": 0.01}, {""name"": ""DO"", ""value"": 0.01}, {""name"": ""ML"", ""value"": 0.01}, {""name"": ""BJ"", ""value"": 0.01}, {""name"": ""KZ"", ""value"": 0.01}, {""name"": ""ME"", ""value"": 0.01}, {""name"": ""BO"", ""value"": 0.01}, {""name"": ""IE"", ""value"": 0.01}, {""name"": ""NP"", ""value"": 0.01}, {""name"": ""CY"", ""value"": 0.01}, {""name"": ""SV"", ""value"": 0.01}, {""name"": ""BD"", ""value"": 0.01}, {""name"": ""ZA"", ""value"": 0.01}, {""name"": ""GT"", ""value"": 0.01}, {""name"": ""MF"", ""value"": 0.01}, {""name"": ""DJ"", ""value"": 0.01}, {""name"": ""MD"", ""value"": 0.01}, {""name"": ""KH"", ""value"": 0.01}, {""name"": ""EC"", ""value"": 0.01}, {""name"": ""AL"", ""value"": 0.01}, {""name"": ""QA"", ""value"": 0.01}, {""name"": ""AU"", ""value"": 0.01}, {""name"": ""TW"", ""value"": 0.02}, {""name"": ""CM"", ""value"": 0.02}, {""name"": ""GE"", ""value"": 0.02}, {""name"": ""SG"", ""value"": 0.02}, {""name"": ""MC"", ""value"": 0.02}, {""name"": ""EG"", ""value"": 0.02}, {""name"": ""HK"", ""value"": 0.02}, {""name"": ""GA"", ""value"": 0.02}, {""name"": ""CO"", ""value"": 0.02}, {""name"": ""UA"", ""value"": 0.02}, {""name"": ""PE"", ""value"": 0.02}, {""name"": ""JP"", ""value"": 0.02}, {""name"": ""FI"", ""value"": 0.02}, {""name"": ""AE"", ""value"": 0.02}, {""name"": ""NO"", ""value"": 0.02}, {""name"": ""DK"", ""value"": 0.02}, {""name"": ""TH"", ""value"": 0.03}, {""name"": ""ZZ"", ""value"": 0.03}, {""name"": ""SE"", ""value"": 0.03}, {""name"": ""PH"", ""value"": 0.03}, {""name"": ""CL"", ""value"": 0.03}, {""name"": ""MK"", ""value"": 0.03}, {""name"": ""SI"", ""value"": 0.03}, {""name"": ""KR"", ""value"": 0.03}, {""name"": ""MY"", ""value"": 0.03}, {""name"": ""AT"", ""value"": 0.04}, {""name"": ""SA"", ""value"": 0.04}, {""name"": ""YT"", ""value"": 0.04}, {""name"": ""BA"", ""value"": 0.04}, {""name"": ""VN"", ""value"": 0.04}, {""name"": ""SK"", ""value"": 0.04}, {""name"": ""RU"", ""value"": 0.05}, {""name"": ""HR"", ""value"": 0.05}, {""name"": ""GR"", ""value"": 0.05}, {""name"": ""IQ"", ""value"": 0.06}, {""name"": ""SN"", ""value"": 0.06}, {""name"": ""CZ"", ""value"": 0.06}, {""name"": ""BG"", ""value"": 0.06}, {""name"": ""AR"", ""value"": 0.07}, {""name"": ""HU"", ""value"": 0.08}, {""name"": ""CI"", ""value"": 0.08}, {""name"": ""PT"", ""value"": 0.08}, {""name"": ""RS"", ""value"": 0.09}, {""name"": ""IL"", ""value"": 0.09}, {""name"": ""MX"", ""value"": 0.1}, {""name"": ""NL"", ""value"": 0.1}, {""name"": ""IN"", ""value"": 0.11}, {""name"": ""GB"", ""value"": 0.11}, {""name"": ""MG"", ""value"": 0.13}, {""name"": ""LU"", ""value"": 0.14}, {""name"": ""TR"", ""value"": 0.15}, {""name"": ""LB"", ""value"": 0.15}, {""name"": ""NC"", ""value"": 0.16}, {""name"": ""PF"", ""value"": 0.16}, {""name"": ""MU"", ""value"": 0.19}, {""name"": ""US"", ""value"": 0.19}, {""name"": ""BR"", ""value"": 0.19}, {""name"": ""GF"", ""value"": 0.19}, {""name"": ""PL"", ""value"": 0.19}, {""name"": ""ES"", ""value"": 0.19}, {""name"": ""RO"", ""value"": 0.21}, {""name"": ""IT"", ""value"": 0.21}, {""name"": ""ID"", ""value"": 0.23}, {""name"": ""DE"", ""value"": 0.26}, {""name"": ""MQ"", ""value"": 0.39}, {""name"": ""GP"", ""value"": 0.4}, {""name"": ""TN"", ""value"": 0.66}, {""name"": ""RE"", ""value"": 1.1}, {""name"": ""MA"", ""value"": 1.22}, {""name"": ""DZ"", ""value"": 1.26}, {""name"": ""CH"", ""value"": 1.94}, {""name"": ""CA"", ""value"": 3.79}, {""name"": ""BE"", ""value"": 6.2}, {""name"": ""FR"", ""value"": 77.66}], ""ageGroup"": [{""name"": ""age13-17"", ""value"": 16.2}, {""name"": ""age18-24"", ""value"": 25.8}, {""name"": ""age25-34"", ""value"": 18.4}, {""name"": ""age35-44"", ""value"": 24.4}, {""name"": ""age45-54"", ""value"": 10.8}, {""name"": ""age55-64"", ""value"": 1.8}, {""name"": ""age65-"", ""value"": 2.5}], ""deviceType"": [{""name"": ""UNKNOWN_PLATFORM"", ""value"": 0.07}, {""name"": ""GAME_CONSOLE"", ""value"": 3.01}, {""name"": ""TV"", ""value"": 3.29}, {""name"": ""DESKTOP"", ""value"": 13.45}, {""name"": ""TABLET"", ""value"": 25.68}, {""name"": ""MOBILE"", ""value"": 54.5}], ""operatingSystem"": [{""name"": ""WEBOS"", ""value"": 0.01}, {""name"": ""BLACKBERRY"", ""value"": 0.01}, {""name"": ""TIZEN"", ""value"": 0.02}, {""name"": ""CHROMECAST"", ""value"": 0.07}, {""name"": ""LINUX"", ""value"": 0.17}, {""name"": ""WINDOWS_MOBILE"", ""value"": 0.27}, {""name"": ""NINTENDO_3DS"", ""value"": 0.32}, {""name"": ""WII"", ""value"": 0.38}, {""name"": ""XBOX"", ""value"": 0.62}, {""name"": ""OTHER"", ""value"": 0.82}, {""name"": ""SMART_TV"", ""value"": 1.17}, {""name"": ""MACINTOSH"", ""value"": 1.34}, {""name"": ""PLAYSTATION"", ""value"": 2.01}, {""name"": ""WINDOWS"", ""value"": 11.95}, {""name"": ""IOS"", ""value"": 19.44}, {""name"": ""ANDROID"", ""value"": 61.4}]}"
1202,15,2017-05-22 09:23:59,1908,497,"What The Hen!","IT","ita",481132,1358,124425450,"{""gender"": [{""name"": ""female"", ""value"": 23.1}, {""name"": ""male"", ""value"": 76.9}], ""country"": [{""name"": ""AE"", ""value"": 0.01}, {""name"": ""EG"", ""value"": 0.01}, {""name"": ""RS"", ""value"": 0.01}, {""name"": ""CO"", ""value"": 0.01}, {""name"": ""DK"", ""value"": 0.01}, {""name"": ""CL"", ""value"": 0.01}, {""name"": ""PT"", ""value"": 0.01}, {""name"": ""SK"", ""value"": 0.01}, {""name"": ""MU"", ""value"": 0.01}, {""name"": ""IN"", ""value"": 0.01}, {""name"": ""IL"", ""value"": 0.01}, {""name"": ""TN"", ""value"": 0.01}, {""name"": ""RU"", ""value"": 0.01}, {""name"": ""IE"", ""value"": 0.01}, {""name"": ""GR"", ""value"": 0.01}, {""name"": ""PH"", ""value"": 0.01}, {""name"": ""TR"", ""value"": 0.01}, {""name"": ""CZ"", ""value"": 0.01}, {""name"": ""VN"", ""value"": 0.01}, {""name"": ""AR"", ""value"": 0.01}, {""name"": ""AU"", ""value"": 0.01}, {""name"": ""MD"", ""value"": 0.01}, {""name"": ""CA"", ""value"": 0.01}, {""name"": ""ID"", ""value"": 0.01}, {""name"": ""HU"", ""value"": 0.01}, {""name"": ""UA"", ""value"": 0.01}, {""name"": ""MT"", ""value"": 0.01}, {""name"": ""MX"", ""value"": 0.01}, {""name"": ""BG"", ""value"": 0.02}, {""name"": ""SE"", ""value"": 0.02}, {""name"": ""MA"", ""value"": 0.02}, {""name"": ""MK"", ""value"": 0.02}, {""name"": ""LU"", ""value"": 0.02}, {""name"": ""ZZ"", ""value"": 0.02}, {""name"": ""HR"", ""value"": 0.02}, {""name"": ""SI"", ""value"": 0.03}, {""name"": ""BR"", ""value"": 0.03}, {""name"": ""NL"", ""value"": 0.03}, {""name"": ""AT"", ""value"": 0.03}, {""name"": ""AL"", ""value"": 0.04}, {""name"": ""PL"", ""value"": 0.04}, {""name"": ""SM"", ""value"": 0.05}, {""name"": ""BE"", ""value"": 0.06}, {""name"": ""US"", ""value"": 0.06}, {""name"": ""ES"", ""value"": 0.08}, {""name"": ""FR"", ""value"": 0.16}, {""name"": ""RO"", ""value"": 0.19}, {""name"": ""GB"", ""value"": 0.2}, {""name"": ""DE"", ""value"": 0.55}, {""name"": ""CH"", ""value"": 0.78}, {""name"": ""IT"", ""value"": 97.25}], ""ageGroup"": [{""name"": ""age13-17"", ""value"": 13.3}, {""name"": ""age18-24"", ""value"": 24.8}, {""name"": ""age25-34"", ""value"": 13.7}, {""name"": ""age35-44"", ""value"": 24.2}, {""name"": ""age45-54"", ""value"": 18.8}, {""name"": ""age55-64"", ""value"": 2.5}, {""name"": ""age65-"", ""value"": 2.7}], ""deviceType"": [{""name"": ""UNKNOWN_PLATFORM"", ""value"": 0.02}, {""name"": ""GAME_CONSOLE"", ""value"": 2.12}, {""name"": ""TV"", ""value"": 3.65}, {""name"": ""DESKTOP"", ""value"": 9.57}, {""name"": ""TABLET"", ""value"": 21.85}, {""name"": ""MOBILE"", ""value"": 62.79}], ""operatingSystem"": [{""name"": ""WEBOS"", ""value"": 0.01}, {""name"": ""BLACKBERRY"", ""value"": 0.01}, {""name"": ""TIZEN"", ""value"": 0.05}, {""name"": ""CHROMECAST"", ""value"": 0.08}, {""name"": ""LINUX"", ""value"": 0.1}, {""name"": ""NINTENDO_3DS"", ""value"": 0.14}, {""name"": ""WII"", ""value"": 0.16}, {""name"": ""OTHER"", ""value"": 0.47}, {""name"": ""XBOX"", ""value"": 0.5}, {""name"": ""WINDOWS_MOBILE"", ""value"": 0.53}, {""name"": ""MACINTOSH"", ""value"": 0.76}, {""name"": ""PLAYSTATION"", ""value"": 1.46}, {""name"": ""SMART_TV"", ""value"": 2.52}, {""name"": ""WINDOWS"", ""value"": 8.77}, {""name"": ""IOS"", ""value"": 12.66}, {""name"": ""ANDROID"", ""value"": 71.78}]}"
1039,13,2017-05-04 17:26:13,5210,91993,"Last Planets Soft Launch (Brazil)","BR","por",1822854,465,207382906,"{""gender"": [{""name"": ""female"", ""value"": 11.6}, {""name"": ""male"", ""value"": 88.4}], ""country"": [{""name"": ""VN"", ""value"": 0.01}, {""name"": ""GR"", ""value"": 0.01}, {""name"": ""HR"", ""value"": 0.01}, {""name"": ""SK"", ""value"": 0.01}, {""name"": ""TH"", ""value"": 0.01}, {""name"": ""IL"", ""value"": 0.01}, {""name"": ""IN"", ""value"": 0.01}, {""name"": ""EG"", ""value"": 0.01}, {""name"": ""SA"", ""value"": 0.01}, {""name"": ""GF"", ""value"": 0.01}, {""name"": ""CO"", ""value"": 0.01}, {""name"": ""BG"", ""value"": 0.01}, {""name"": ""RS"", ""value"": 0.01}, {""name"": ""PH"", ""value"": 0.01}, {""name"": ""HU"", ""value"": 0.01}, {""name"": ""MZ"", ""value"": 0.01}, {""name"": ""CL"", ""value"": 0.01}, {""name"": ""BO"", ""value"": 0.01}, {""name"": ""CZ"", ""value"": 0.01}, {""name"": ""UA"", ""value"": 0.01}, {""name"": ""RU"", ""value"": 0.01}, {""name"": ""PE"", ""value"": 0.01}, {""name"": ""IQ"", ""value"": 0.02}, {""name"": ""TR"", ""value"": 0.02}, {""name"": ""BE"", ""value"": 0.02}, {""name"": ""CV"", ""value"": 0.02}, {""name"": ""UY"", ""value"": 0.02}, {""name"": ""AO"", ""value"": 0.03}, {""name"": ""ID"", ""value"": 0.03}, {""name"": ""ES"", ""value"": 0.03}, {""name"": ""MX"", ""value"": 0.03}, {""name"": ""CA"", ""value"": 0.03}, {""name"": ""LU"", ""value"": 0.03}, {""name"": ""PL"", ""value"": 0.03}, {""name"": ""IT"", ""value"": 0.04}, {""name"": ""DE"", ""value"": 0.04}, {""name"": ""GB"", ""value"": 0.04}, {""name"": ""ZZ"", ""value"": 0.04}, {""name"": ""AR"", ""value"": 0.04}, {""name"": ""NL"", ""value"": 0.04}, {""name"": ""PY"", ""value"": 0.05}, {""name"": ""CH"", ""value"": 0.05}, {""name"": ""RO"", ""value"": 0.05}, {""name"": ""JP"", ""value"": 0.08}, {""name"": ""FR"", ""value"": 0.11}, {""name"": ""US"", ""value"": 0.19}, {""name"": ""PT"", ""value"": 3.89}, {""name"": ""BR"", ""value"": 94.81}], ""ageGroup"": [{""name"": ""age13-17"", ""value"": 19.3}, {""name"": ""age18-24"", ""value"": 35.3}, {""name"": ""age25-34"", ""value"": 24.2}, {""name"": ""age35-44"", ""value"": 13.4}, {""name"": ""age45-54"", ""value"": 4.5}, {""name"": ""age55-64"", ""value"": 1.2}, {""name"": ""age65-"", ""value"": 2.1}], ""deviceType"": [{""name"": ""UNKNOWN_PLATFORM"", ""value"": 0.03}, {""name"": ""GAME_CONSOLE"", ""value"": 2.7}, {""name"": ""TV"", ""value"": 3.74}, {""name"": ""TABLET"", ""value"": 6.14}, {""name"": ""DESKTOP"", ""value"": 11.39}, {""name"": ""MOBILE"", ""value"": 76}], ""operatingSystem"": [{""name"": ""WII"", ""value"": 0.01}, {""name"": ""TIZEN"", ""value"": 0.01}, {""name"": ""LINUX"", ""value"": 0.08}, {""name"": ""MACINTOSH"", ""value"": 0.11}, {""name"": ""CHROMECAST"", ""value"": 0.19}, {""name"": ""WINDOWS_MOBILE"", ""value"": 0.3}, {""name"": ""OTHER"", ""value"": 0.51}, {""name"": ""PLAYSTATION"", ""value"": 1.34}, {""name"": ""XBOX"", ""value"": 1.35}, {""name"": ""SMART_TV"", ""value"": 2.97}, {""name"": ""IOS"", ""value"": 4.48}, {""name"": ""WINDOWS"", ""value"": 11.2}, {""name"": ""ANDROID"", ""value"": 77.45}]}"
1039,58,2017-06-14 20:27:41,994,6082,"Star Crusade CCG","BR","por",1822854,465,207382906,"{""gender"": [{""name"": ""female"", ""value"": 11.6}, {""name"": ""male"", ""value"": 88.4}], ""country"": [{""name"": ""VN"", ""value"": 0.01}, {""name"": ""GR"", ""value"": 0.01}, {""name"": ""HR"", ""value"": 0.01}, {""name"": ""SK"", ""value"": 0.01}, {""name"": ""TH"", ""value"": 0.01}, {""name"": ""IL"", ""value"": 0.01}, {""name"": ""IN"", ""value"": 0.01}, {""name"": ""EG"", ""value"": 0.01}, {""name"": ""SA"", ""value"": 0.01}, {""name"": ""GF"", ""value"": 0.01}, {""name"": ""CO"", ""value"": 0.01}, {""name"": ""BG"", ""value"": 0.01}, {""name"": ""RS"", ""value"": 0.01}, {""name"": ""PH"", ""value"": 0.01}, {""name"": ""HU"", ""value"": 0.01}, {""name"": ""MZ"", ""value"": 0.01}, {""name"": ""CL"", ""value"": 0.01}, {""name"": ""BO"", ""value"": 0.01}, {""name"": ""CZ"", ""value"": 0.01}, {""name"": ""UA"", ""value"": 0.01}, {""name"": ""RU"", ""value"": 0.01}, {""name"": ""PE"", ""value"": 0.01}, {""name"": ""IQ"", ""value"": 0.02}, {""name"": ""TR"", ""value"": 0.02}, {""name"": ""BE"", ""value"": 0.02}, {""name"": ""CV"", ""value"": 0.02}, {""name"": ""UY"", ""value"": 0.02}, {""name"": ""AO"", ""value"": 0.03}, {""name"": ""ID"", ""value"": 0.03}, {""name"": ""ES"", ""value"": 0.03}, {""name"": ""MX"", ""value"": 0.03}, {""name"": ""CA"", ""value"": 0.03}, {""name"": ""LU"", ""value"": 0.03}, {""name"": ""PL"", ""value"": 0.03}, {""name"": ""IT"", ""value"": 0.04}, {""name"": ""DE"", ""value"": 0.04}, {""name"": ""GB"", ""value"": 0.04}, {""name"": ""ZZ"", ""value"": 0.04}, {""name"": ""AR"", ""value"": 0.04}, {""name"": ""NL"", ""value"": 0.04}, {""name"": ""PY"", ""value"": 0.05}, {""name"": ""CH"", ""value"": 0.05}, {""name"": ""RO"", ""value"": 0.05}, {""name"": ""JP"", ""value"": 0.08}, {""name"": ""FR"", ""value"": 0.11}, {""name"": ""US"", ""value"": 0.19}, {""name"": ""PT"", ""value"": 3.89}, {""name"": ""BR"", ""value"": 94.81}], ""ageGroup"": [{""name"": ""age13-17"", ""value"": 19.3}, {""name"": ""age18-24"", ""value"": 35.3}, {""name"": ""age25-34"", ""value"": 24.2}, {""name"": ""age35-44"", ""value"": 13.4}, {""name"": ""age45-54"", ""value"": 4.5}, {""name"": ""age55-64"", ""value"": 1.2}, {""name"": ""age65-"", ""value"": 2.1}], ""deviceType"": [{""name"": ""UNKNOWN_PLATFORM"", ""value"": 0.03}, {""name"": ""GAME_CONSOLE"", ""value"": 2.7}, {""name"": ""TV"", ""value"": 3.74}, {""name"": ""TABLET"", ""value"": 6.14}, {""name"": ""DESKTOP"", ""value"": 11.39}, {""name"": ""MOBILE"", ""value"": 76}], ""operatingSystem"": [{""name"": ""WII"", ""value"": 0.01}, {""name"": ""TIZEN"", ""value"": 0.01}, {""name"": ""LINUX"", ""value"": 0.08}, {""name"": ""MACINTOSH"", ""value"": 0.11}, {""name"": ""CHROMECAST"", ""value"": 0.19}, {""name"": ""WINDOWS_MOBILE"", ""value"": 0.3}, {""name"": ""OTHER"", ""value"": 0.51}, {""name"": ""PLAYSTATION"", ""value"": 1.34}, {""name"": ""XBOX"", ""value"": 1.35}, {""name"": ""SMART_TV"", ""value"": 2.97}, {""name"": ""IOS"", ""value"": 4.48}, {""name"": ""WINDOWS"", ""value"": 11.2}, {""name"": ""ANDROID"", ""value"": 77.45}]}"
1039,117,2017-11-08 14:52:57,7417,20407,"Star Away!","BR","por",1822854,465,207382906,"{""gender"": [{""name"": ""female"", ""value"": 11.6}, {""name"": ""male"", ""value"": 88.4}], ""country"": [{""name"": ""VN"", ""value"": 0.01}, {""name"": ""GR"", ""value"": 0.01}, {""name"": ""HR"", ""value"": 0.01}, {""name"": ""SK"", ""value"": 0.01}, {""name"": ""TH"", ""value"": 0.01}, {""name"": ""IL"", ""value"": 0.01}, {""name"": ""IN"", ""value"": 0.01}, {""name"": ""EG"", ""value"": 0.01}, {""name"": ""SA"", ""value"": 0.01}, {""name"": ""GF"", ""value"": 0.01}, {""name"": ""CO"", ""value"": 0.01}, {""name"": ""BG"", ""value"": 0.01}, {""name"": ""RS"", ""value"": 0.01}, {""name"": ""PH"", ""value"": 0.01}, {""name"": ""HU"", ""value"": 0.01}, {""name"": ""MZ"", ""value"": 0.01}, {""name"": ""CL"", ""value"": 0.01}, {""name"": ""BO"", ""value"": 0.01}, {""name"": ""CZ"", ""value"": 0.01}, {""name"": ""UA"", ""value"": 0.01}, {""name"": ""RU"", ""value"": 0.01}, {""name"": ""PE"", ""value"": 0.01}, {""name"": ""IQ"", ""value"": 0.02}, {""name"": ""TR"", ""value"": 0.02}, {""name"": ""BE"", ""value"": 0.02}, {""name"": ""CV"", ""value"": 0.02}, {""name"": ""UY"", ""value"": 0.02}, {""name"": ""AO"", ""value"": 0.03}, {""name"": ""ID"", ""value"": 0.03}, {""name"": ""ES"", ""value"": 0.03}, {""name"": ""MX"", ""value"": 0.03}, {""name"": ""CA"", ""value"": 0.03}, {""name"": ""LU"", ""value"": 0.03}, {""name"": ""PL"", ""value"": 0.03}, {""name"": ""IT"", ""value"": 0.04}, {""name"": ""DE"", ""value"": 0.04}, {""name"": ""GB"", ""value"": 0.04}, {""name"": ""ZZ"", ""value"": 0.04}, {""name"": ""AR"", ""value"": 0.04}, {""name"": ""NL"", ""value"": 0.04}, {""name"": ""PY"", ""value"": 0.05}, {""name"": ""CH"", ""value"": 0.05}, {""name"": ""RO"", ""value"": 0.05}, {""name"": ""JP"", ""value"": 0.08}, {""name"": ""FR"", ""value"": 0.11}, {""name"": ""US"", ""value"": 0.19}, {""name"": ""PT"", ""value"": 3.89}, {""name"": ""BR"", ""value"": 94.81}], ""ageGroup"": [{""name"": ""age13-17"", ""value"": 19.3}, {""name"": ""age18-24"", ""value"": 35.3}, {""name"": ""age25-34"", ""value"": 24.2}, {""name"": ""age35-44"", ""value"": 13.4}, {""name"": ""age45-54"", ""value"": 4.5}, {""name"": ""age55-64"", ""value"": 1.2}, {""name"": ""age65-"", ""value"": 2.1}], ""deviceType"": [{""name"": ""UNKNOWN_PLATFORM"", ""value"": 0.03}, {""name"": ""GAME_CONSOLE"", ""value"": 2.7}, {""name"": ""TV"", ""value"": 3.74}, {""name"": ""TABLET"", ""value"": 6.14}, {""name"": ""DESKTOP"", ""value"": 11.39}, {""name"": ""MOBILE"", ""value"": 76}], ""operatingSystem"": [{""name"": ""WII"", ""value"": 0.01}, {""name"": ""TIZEN"", ""value"": 0.01}, {""name"": ""LINUX"", ""value"": 0.08}, {""name"": ""MACINTOSH"", ""value"": 0.11}, {""name"": ""CHROMECAST"", ""value"": 0.19}, {""name"": ""WINDOWS_MOBILE"", ""value"": 0.3}, {""name"": ""OTHER"", ""value"": 0.51}, {""name"": ""PLAYSTATION"", ""value"": 1.34}, {""name"": ""XBOX"", ""value"": 1.35}, {""name"": ""SMART_TV"", ""value"": 2.97}, {""name"": ""IOS"", ""value"": 4.48}, {""name"": ""WINDOWS"", ""value"": 11.2}, {""name"": ""ANDROID"", ""value"": 77.45}]}"
